monument,monumentLabel,monumentDescription,type,typeLabel,typeDescription,sipa_id,idwlm,gps_coords,locationLabel,localidadeLabel,image
http://www.wikidata.org/entity/Q66814535,Anta dos Olheiros,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4592,DGPC-72750,Point(-7.455565 39.473816),,Santa Maria da Devesa,
http://www.wikidata.org/entity/Q66814532,Igreja e Hospital da Santa Casa da Misericórdia de Castelo de Vide,"igreja em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,1621,DGPC-71609,Point(-7.455132 39.416311),,Santa Maria da Devesa,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Vide%20-%20Vila%20e%20Igreja%20Matriz.jpg
http://www.wikidata.org/entity/Q66814533,Casa do Pintor Ventura Porfírio e jardim,"casa em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,25951,DGPC-72563,Point(-7.455717 39.415993),,Santa Maria da Devesa,
http://www.wikidata.org/entity/Q66814538,Barragem da Tapada Grande,"barragem em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q12323,barragem,barreira artificial em cursos de água para a retenção de grandes quantidades de água,4580,DGPC-74093,Point(-7.451257 39.49847),,Nossa Senhora da Graça de Póvoa e Meadas,
http://www.wikidata.org/entity/Q66814539,Anta do Cerejeiro,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4594,DGPC-74909,Point(-7.470986 39.489847),,Santiago Maior,
http://www.wikidata.org/entity/Q66814536,Anta do Porto Aivado,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4593,DGPC-72751,Point(-7.418245 39.486653),,Santa Maria da Devesa,
http://www.wikidata.org/entity/Q66814537,Anta do Tapadão da Relva,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4583,DGPC-72837,Point(-7.555014 39.39302),,São João Baptista,
http://www.wikidata.org/entity/Q66814542,Anta do Junçal,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4595,DGPC-74912,Point(-7.470038 39.467144),,Santiago Maior,
http://www.wikidata.org/entity/Q66814543,Anta dos Coureleiros V,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,3872,DGPC-74913,Point(-7.46787 39.45074),,Santiago Maior,
http://www.wikidata.org/entity/Q66814540,Anta dos Coureleiros IV,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4581,DGPC-74910,Point(-7.47258 39.444101),,Santiago Maior,
http://www.wikidata.org/entity/Q66814541,Anta dos Coureleiros I,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4588,DGPC-74911,Point(-7.471314 39.442833),,Santiago Maior,
http://www.wikidata.org/entity/Q66814546,Igreja de Nossa Senhora da Alegria,"igreja em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,28398,DGPC-155626,Point(-7.458672 39.418259),,Santa Maria da Devesa,
http://www.wikidata.org/entity/Q66814547,"Casa Amarela, ou Casa Magessi, ou Casa de Philippe Orengo","edifício em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,3242,DGPC-72052,Point(-7.455895 39.415045),,São João Baptista,
http://www.wikidata.org/entity/Q66814544,Anta dos Coureleiros III,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4587,DGPC-74914,Point(-7.466369 39.44983),,Santiago Maior,
http://www.wikidata.org/entity/Q66814545,Anta do Vale da Estrada,"anta em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4589,DGPC-74915,Point(-7.511383 39.469894),,Santiago Maior,
http://www.wikidata.org/entity/Q66814551,Capela de Nossa Senhora do Bom Sucesso,"capela em Crato, Portugal",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",4567,DGPC-71798,Point(-7.64434 39.285965),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",
http://www.wikidata.org/entity/Q66814548,Igreja e antigo Convento de São Francisco,"convento em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,7357,DGPC-6165300,Point(-7.453211 39.413083),,São João Baptista,http://commons.wikimedia.org/wiki/Special:FilePath/Antigo%20Convento%20de%20S%C3%A3o%20Francisco%20%28S%C3%A3o%20Jo%C3%A3o%20Baptista%29%20ou%20Asilo%20de%20Cegos%20de%20Nossa%20Senhora%20da%20Esperan%C3%A7a%20-%20Castelo%20de%20Vide%20-%20Portugal%20%2852887666289%29.jpg
http://www.wikidata.org/entity/Q66814548,Igreja e antigo Convento de São Francisco,"convento em Castelo de Vide, Portugal",http://www.wikidata.org/entity/Q1128397,convento,estabelecimento religioso onde clérigos vivem em comunidade,7357,DGPC-6165300,Point(-7.453211 39.413083),,São João Baptista,http://commons.wikimedia.org/wiki/Special:FilePath/Antigo%20Convento%20de%20S%C3%A3o%20Francisco%20%28S%C3%A3o%20Jo%C3%A3o%20Baptista%29%20ou%20Asilo%20de%20Cegos%20de%20Nossa%20Senhora%20da%20Esperan%C3%A7a%20-%20Castelo%20de%20Vide%20-%20Portugal%20%2852887666289%29.jpg
http://www.wikidata.org/entity/Q66814549,Anta do Crato,"anta em Crato, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,4578,DGPC-70742,Point(-7.625567 39.267789),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",
http://www.wikidata.org/entity/Q66814554,Anta dos Penedos de São Miguel,"anta em Crato, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,28414,DGPC-73010,Point(-7.678611 39.308448),,"Crato e Mártires, Flor da Rosa e Vale do Peso",
http://www.wikidata.org/entity/Q66814554,Anta dos Penedos de São Miguel,"anta em Crato, Portugal",http://www.wikidata.org/entity/Q6304550,anta,"tipo de dólmen, específico da península Ibérica",28414,DGPC-73010,Point(-7.678611 39.308448),,"Crato e Mártires, Flor da Rosa e Vale do Peso",
http://www.wikidata.org/entity/Q66814554,Anta dos Penedos de São Miguel,"anta em Crato, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,28414,DGPC-73010,Point(-7.678611 39.308448),,Aldeia da Mata,
http://www.wikidata.org/entity/Q66814554,Anta dos Penedos de São Miguel,"anta em Crato, Portugal",http://www.wikidata.org/entity/Q6304550,anta,"tipo de dólmen, específico da península Ibérica",28414,DGPC-73010,Point(-7.678611 39.308448),,Aldeia da Mata,
http://www.wikidata.org/entity/Q66814555,Ponte do Monte do Prado,"ponte em Crato, Portugal",http://www.wikidata.org/entity/Q12280,ponte,estrutura arquitetónica,28459,DGPC-155646,Point(-7.6409519 39.2714629),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20do%20prado.jpg
http://www.wikidata.org/entity/Q66814555,Ponte do Monte do Prado,"ponte em Crato, Portugal",http://www.wikidata.org/entity/Q1068842,ponte pedonal,,28459,DGPC-155646,Point(-7.6409519 39.2714629),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20do%20prado.jpg
http://www.wikidata.org/entity/Q66814552,Igreja de Nossa Senhora da Conceição,"igreja em Crato, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,3757,DGPC-71799,Point(-7.644368 39.284271),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Nossa%20Senhora%20da%20Concei%C3%A7%C3%A3o%20-%20Crato%20-%20Portugal%20%2844543762935%29.jpg
http://www.wikidata.org/entity/Q66814553,Palácio do Grão-Prior da Ordem de Malta,"varanda em Crato, Portugal",http://www.wikidata.org/entity/Q16560,palácio,edifício,3218,DGPC-71800,Point(-7.642034 39.284154),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",http://commons.wikimedia.org/wiki/Special:FilePath/Crato1.jpg
http://www.wikidata.org/entity/Q66814553,Palácio do Grão-Prior da Ordem de Malta,"varanda em Crato, Portugal",http://www.wikidata.org/entity/Q693922,varanda,,3218,DGPC-71800,Point(-7.642034 39.284154),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",http://commons.wikimedia.org/wiki/Special:FilePath/Crato1.jpg
http://www.wikidata.org/entity/Q66814558,Anta do Olival de Monte Velho,"anta em Elvas, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,1754,DGPC-70436,Point(-7.300193 38.98664),Barbacena,Barbacena e Vila Fernando,
http://www.wikidata.org/entity/Q66814559,Anta da Coutada de Barbacena,"anta em Elvas, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,3228,DGPC-71130,Point(-7.333192 38.973053),Barbacena,Barbacena e Vila Fernando,
http://www.wikidata.org/entity/Q66814556,Villa da Granja,"villa em Crato, Portugal",http://www.wikidata.org/entity/Q918230,villa romana,quinta da Roma Antiga,1807,DGPC-340730,Point(-7.636934 39.264148),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",
http://www.wikidata.org/entity/Q66814556,Villa da Granja,"villa em Crato, Portugal",http://www.wikidata.org/entity/Q14752696,estrutura da Roma Antiga,,1807,DGPC-340730,Point(-7.636934 39.264148),Crato e Mártires,"Crato e Mártires, Flor da Rosa e Vale do Peso",
http://www.wikidata.org/entity/Q66814557,Anta de D. Miguel,"anta em Elvas, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,1854,DGPC-70435,Point(-7.331637 38.988175),Barbacena,Barbacena e Vila Fernando,
http://www.wikidata.org/entity/Q66814562,Anta do Porto de Cima de D. Miguel,"anta em Elvas, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,1855,DGPC-71160,Point(-7.299622 38.982186),Barbacena,Barbacena e Vila Fernando,
http://www.wikidata.org/entity/Q66814563,Anta da Cabeça Gorda,"anta em Elvas, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,3743,DGPC-71161,Point(-7.316188 38.978646),Barbacena,Barbacena e Vila Fernando,
http://www.wikidata.org/entity/Q66814560,Anta da Torna do Paço Pereira,"anta em Elvas, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,3719,DGPC-71158,Point(-7.30111 38.990078),Barbacena,Barbacena e Vila Fernando,
http://www.wikidata.org/entity/Q66814561,Anta do Alto de Miraflores,"anta em Elvas, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,3204,DGPC-71159,Point(-7.310654 38.980256),Barbacena,Barbacena e Vila Fernando,
http://www.wikidata.org/entity/Q66814566,"Passos da Via Sacra (cinco), também denominados «capela da Rua de Alcamim», «capela da Rua de Olivença», «capela do Largo da Misericórdia», «capela do Largo São João de Deus», primitivamente na Rua da Cadeia, e «capela da Rua de André Gonçalves»","capela em Elvas, Portugal",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",1676,DGPC-71797,Point(-7.162923 38.879784),,"Caia, São Pedro e Alcáçova",http://commons.wikimedia.org/wiki/Special:FilePath/Elvas%20-%20Passo%20da%20Via%20Sacra%20na%20Rua%20Andr%C3%A9%20Gon%C3%A7alves%20%28interior%29.JPG
http://www.wikidata.org/entity/Q66814564,Anta do Torrão,"anta em Elvas, Portugal",http://www.wikidata.org/entity/Q101659,dólmen,túmulo megalítico pré-histórico,3739,DGPC-71162,Point(-7.273067 38.974554),Barbacena,Barbacena e Vila Fernando,
http://www.wikidata.org/entity/Q54475133,Torre da rua de Baixo,,http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,20006,SIPA-20006,Point(-8.612479 41.140783),Ribeira (Porto),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Porto%20torre.jpg
http://www.wikidata.org/entity/Q54475133,Torre da rua de Baixo,,http://www.wikidata.org/entity/Q12518,torre,estrutura com altura maior do que a largura,20006,SIPA-20006,Point(-8.612479 41.140783),Ribeira (Porto),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Porto%20torre.jpg
http://www.wikidata.org/entity/Q54475138,Edifício do BES (Porto),,http://www.wikidata.org/entity/Q18761864,edifício bancário,,32100,SIPA-32100,Point(-8.611611 41.147508),Santo Ildefonso,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Porto%20bei%20Nacht%20%2814003973242%29.jpg
http://www.wikidata.org/entity/Q54475151,FNAC (Santa Catarina),,http://www.wikidata.org/entity/Q216107,grande armazém,estabelecimento de retalho multiespecializado,23934,SIPA-23934,Point(-8.60697 41.146955),Santo Ildefonso,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Fnac%20Sta%20Catarina%20%28Porto%29.jpg
http://www.wikidata.org/entity/Q54475155,Edifício da Companhia de Fiação e Tecidos de Fafe,,http://www.wikidata.org/entity/Q1021645,prédio de escritórios,,32142,SIPA-32142,Point(-8.610371 41.148955),Santo Ildefonso,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Ompanhia%20de%20Fia%C3%A7%C3%A3o%20e%20Tecidos%20de%20Fafe.JPG
http://www.wikidata.org/entity/Q54475159,Edifício das Quatro Estações,,http://www.wikidata.org/entity/Q1021645,prédio de escritórios,,31422,SIPA-31422,Point(-8.614379 41.146636),Vitória,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Vit%C3%B3ria-Edif%C3%ADcio%20Fernandes%20Mattos.jpg
http://www.wikidata.org/entity/Q54475168,Chafariz na Rua do Souto,,http://www.wikidata.org/entity/Q483453,fontanário,peça arquitetônica que ejeta água,25144,SIPA-25144,Point(-8.612023 41.144186),Morro da Sé,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Oporto%20%28Portugal%29%20%2815877665904%29.jpg
http://www.wikidata.org/entity/Q54475175,Palácio das Sereias,,http://www.wikidata.org/entity/Q879050,solar,casa de origem de uma família nobre,5551,SIPA-5551,Point(-8.622196 41.144592),Miragaia,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/2014-P169%28I%29%20Douro%20River%20Cruise%20%2815736159447%29.jpg
http://www.wikidata.org/entity/Q54475180,Clube Fenianos Portuenses,,http://www.wikidata.org/entity/Q41176,edifício,tipo de obra arquitetônica,27822,SIPA-27822,Point(-8.611318588 41.150058746),Santo Ildefonso,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Oporto%20%28Portugal%29%20%2824014619946%29.jpg
http://www.wikidata.org/entity/Q54475195,Igreja de Nossa Senhora da Vitória,"igreja no Porto, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,5484,SIPA-5484,Point(-8.615716934 41.143390655),Morro da Vitória,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Porto%20img%201034%20%2836300401582%29.jpg
http://www.wikidata.org/entity/Q54475195,Igreja de Nossa Senhora da Vitória,"igreja no Porto, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,5484,SIPA-5484,Point(-8.615716934 41.143390655),Morro da Vitória,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Nossa%20Senhora%20da%20Vitoria%20-%20panoramio.jpg
http://www.wikidata.org/entity/Q54475201,Oratório de Santa Ana,,http://www.wikidata.org/entity/Q695992,nicho,,16848,SIPA-16848,Point(-8.613138 41.142481),Morro da Sé,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Portogallo%202007%20%281522637920%29.jpg
http://www.wikidata.org/entity/Q54475209,Casa do Ascensor dos Guindais,,http://www.wikidata.org/entity/Q294422,edifício público,"edifício de propriedade e operado por um órgão do estado, onde se desenvolvem actividades de serviço público e, muitas vezes, ocupados por uma entidade do âmbito estatal",20010,SIPA-20010,Point(-8.608704566 41.142044067),Sé,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Paleol%C3%ADtico%20-%20panoramio.jpg
http://www.wikidata.org/entity/Q54475217,Palácio da Batalha,,http://www.wikidata.org/entity/Q16560,palácio,edifício,20034,SIPA-20034,Point(-8.606708333 41.145166666),Santo Ildefonso,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Oporto%20%28Portugal%29%20%2824040752005%29.jpg
http://www.wikidata.org/entity/Q54475224,Moov Hotel Porto Centro,,http://www.wikidata.org/entity/Q27686,hotel,edifício licenciado para albergar pessoas de forma temporária,10735,SIPA-10735,Point(-8.606742 41.145711),Sé,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Moov%20%2820805098042%29.jpg
http://www.wikidata.org/entity/Q54481046,"Antigo Edifício de ""O Jornal de Notícias""",,http://www.wikidata.org/entity/Q1021645,prédio de escritórios,,28252,SIPA-28252,Point(-8.610614 41.148279),Santo Ildefonso,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Antigo%20Edif%C3%ADcio%20de%20O%20Jornal%20de%20Not%C3%ADcias.JPG
